Date,Open,High,Low,Close,Adj Close,Volume
2011-02-14,63.500000,63.680000,62.970001,63.139999,43.124828,2370599
2011-02-15,63.150002,63.299999,61.840000,61.980000,42.332542,2410165
2011-02-16,62.200001,62.369999,60.770000,61.660000,42.113979,3256747
2011-02-17,61.700001,61.919998,60.169998,61.040001,41.690521,2799679
2011-02-18,61.580002,61.580002,60.099998,60.560001,41.362682,2418461
2011-02-21,60.389999,61.680000,60.070000,60.299999,41.185097,2072955
2011-02-22,59.500000,61.180000,59.470001,60.430000,41.273891,2184646
2011-02-23,60.380001,60.419998,57.790001,58.299999,39.819092,2859988
2011-02-24,57.250000,58.000000,56.389999,57.000000,38.931187,3591172
2011-02-25,57.490002,59.049999,57.080002,58.700001,40.092293,2662872
2011-02-28,58.459999,59.209999,57.900002,58.779999,40.146927,2061073
2011-03-01,59.320000,61.099998,58.970001,59.669998,40.754803,3450012
2011-03-02,58.849998,59.049999,57.549999,58.000000,39.614197,3454511
2011-03-03,58.599998,59.320000,57.840000,58.090000,39.675663,2300279
2011-03-04,58.599998,59.750000,57.580002,57.779999,39.463928,3265392
2011-03-07,56.810001,58.669998,56.419998,57.740002,39.436615,2155275
2011-03-08,58.490002,58.860001,56.930000,57.970001,39.593700,2115514
2011-03-09,58.270000,58.889999,57.549999,58.139999,39.709812,2655032
2011-03-10,57.410000,59.500000,56.680000,57.119999,39.013153,4850780
2011-03-11,56.500000,57.200001,55.910000,56.299999,38.453087,2706899
2011-03-14,55.750000,56.450001,55.250000,55.799999,38.111588,2718095
2011-03-15,54.720001,54.820000,52.009998,54.290001,37.080254,5671440
2011-03-16,54.880001,55.439999,52.950001,53.090000,36.260651,3765636
2011-03-17,53.490002,54.919998,53.209999,54.130001,36.970966,3745805
2011-03-18,54.599998,56.160000,53.820000,55.299999,37.770084,6405214
2011-03-21,56.439999,56.439999,54.910000,55.439999,37.865704,3129613
2011-03-22,55.299999,55.340000,54.250000,54.590000,37.285152,2586977
2011-03-23,54.700001,55.889999,54.270000,55.270000,37.749596,2922312
2011-03-24,55.349998,57.830002,55.029999,57.599998,39.340984,3672785
2011-03-25,58.169998,58.169998,57.220001,57.459999,39.245369,1782525
2011-03-28,57.400002,57.490002,56.400002,57.360001,39.177067,2058266
2011-03-29,57.700001,58.189999,56.630001,57.389999,39.197563,2294273
2011-03-30,58.080002,58.910000,57.880001,58.560001,39.996677,2296540
2011-03-31,58.590000,59.139999,58.290001,58.750000,40.126446,2365321
2011-04-01,59.200001,61.310001,59.099998,61.220001,41.813465,3383227
2011-04-04,61.389999,61.400002,60.160000,60.410000,41.260231,2114657
2011-04-05,60.709999,61.189999,60.500000,61.000000,41.663204,2382554
2011-04-06,61.220001,61.500000,60.139999,60.810001,41.533432,2689580
2011-04-07,59.650002,59.900002,59.049999,59.130001,40.385986,4163243
2011-04-08,59.360001,59.709999,58.320000,58.540001,39.983013,2776722
2011-04-11,58.000000,58.270000,57.020000,57.099998,38.999489,3165738
2011-04-12,56.700001,57.080002,56.220001,56.639999,38.685307,2673787
2011-04-13,57.270000,58.419998,56.939999,57.590000,39.334164,2496512
2011-04-14,57.509998,58.150002,57.209999,57.939999,39.573212,1622783
2011-04-15,58.200001,58.389999,57.720001,58.119999,39.696148,2658288
2011-04-18,57.849998,58.820000,56.790001,57.209999,39.074619,2327710
2011-04-19,57.610001,59.310001,57.549999,58.790001,40.153767,2455377
2011-04-20,59.310001,60.759998,59.279999,60.529999,41.342194,2693796
2011-04-21,61.000000,61.180000,59.889999,61.000000,41.663204,1683593
2011-04-26,60.990002,61.869999,60.599998,61.709999,42.148129,1347059
2011-04-27,61.560001,63.139999,61.500000,61.939999,42.305229,2706143
2011-04-28,62.560001,63.250000,62.060001,63.180000,43.152153,2787943
2011-04-29,62.910000,63.669998,62.290001,63.669998,43.486816,1741289
2011-05-02,64.000000,65.300003,64.000000,64.440002,44.012737,2321406
2011-05-03,63.779999,63.980000,62.169998,63.369999,43.281914,2775566
2011-05-04,64.800003,65.000000,61.919998,62.349998,42.585251,5808821
2011-05-05,62.200001,62.520000,60.380001,61.360001,41.909081,3546100
2011-05-06,61.419998,62.990002,60.270000,62.820000,42.906265,3851643
2011-05-09,62.730000,62.959999,60.980000,61.279999,41.854443,3179012
2011-05-10,61.599998,63.040001,61.209999,62.669998,42.803814,2905464
2011-05-11,63.029999,63.849998,62.410000,63.169998,43.145313,6560795
2011-05-12,62.400002,63.209999,62.160000,63.209999,43.172638,15639814
2011-05-13,62.380001,62.950001,61.709999,61.860001,43.137775,2457148
2011-05-16,61.169998,61.799999,60.380001,61.540001,42.914623,2023599
2011-05-17,61.389999,61.570000,60.459999,60.570000,42.238194,2258542
2011-05-18,61.090000,61.450001,60.669998,61.250000,42.712391,1888415
2011-05-19,61.830002,62.500000,61.279999,61.980000,43.221451,2377335
2011-05-20,62.189999,62.430000,60.619999,60.980000,42.524109,5738738
2011-05-23,60.000000,60.029999,58.830002,59.130001,41.234020,2760383
2011-05-24,59.009998,60.689999,59.000000,60.279999,42.035965,2139999
2011-05-25,59.650002,60.990002,59.400002,60.750000,42.363724,1954010
2011-05-26,61.000000,61.000000,59.360001,59.700001,41.631512,2733454
2011-05-27,60.200001,60.830002,59.869999,60.700001,42.328850,1846888
2011-05-30,60.889999,61.240002,60.490002,60.830002,42.419514,658108
2011-05-31,61.500000,61.889999,61.250000,61.480000,42.872780,2096293
2011-06-01,61.279999,61.400002,60.139999,60.610001,42.266090,2064142
2011-06-02,60.299999,60.900002,59.400002,60.139999,41.938332,1915722
2011-06-03,60.259998,60.910000,59.650002,60.290001,42.042938,1760603
2011-06-06,60.099998,60.959999,59.750000,60.740002,42.356743,1579540
2011-06-07,60.700001,61.130001,60.119999,60.320000,42.063862,1379774
2011-06-08,59.880001,61.000000,59.259998,61.000000,42.538055,2859053
2011-06-09,61.259998,63.060001,60.970001,62.930000,43.883934,4258202
2011-06-10,62.990002,63.470001,62.040001,62.340000,43.472492,2748506
2011-06-13,62.500000,62.919998,61.720001,62.509998,43.591042,1149645
2011-06-14,62.040001,63.520000,62.009998,63.400002,44.211681,2637256
2011-06-15,62.849998,63.689999,62.209999,62.380001,43.500385,2449543
2011-06-16,62.000000,63.439999,61.490002,63.439999,44.239571,2907755
2011-06-17,63.060001,64.550003,62.439999,64.180000,44.755611,5171504
2011-06-20,63.660000,64.239998,62.930000,63.900002,44.560356,2213674
2011-06-21,64.410004,64.870003,63.830002,64.849998,45.222832,2594437
2011-06-22,64.900002,65.629997,64.019997,65.389999,45.599396,3423654
2011-06-23,65.150002,66.070000,64.660004,65.209999,45.473877,2965074
2011-06-24,66.120003,68.459999,66.120003,67.129997,46.812778,4747099
2011-06-27,67.089996,68.059998,66.790001,67.760002,47.252113,2061224
2011-06-28,67.839996,69.379997,67.290001,69.099998,48.186546,2638323
2011-06-29,69.550003,70.019997,67.980003,68.860001,48.019188,3465572
2011-06-30,68.970001,69.099998,67.260002,68.809998,47.984322,2978742
2011-07-01,68.699997,68.699997,67.349998,67.769997,47.259083,2556578
2011-07-04,67.980003,69.000000,67.540001,68.820000,47.991287,1300389
2011-07-05,68.510002,69.550003,68.209999,68.790001,47.970383,1776463
2011-07-06,68.440002,69.139999,67.559998,67.820000,47.293949,2342908
2011-07-07,68.379997,69.449997,68.129997,69.279999,48.312069,2774569
2011-07-08,69.330002,70.120003,68.250000,68.510002,47.775124,2415872
2011-07-11,68.000000,68.260002,66.330002,66.750000,46.547787,2667642
2011-07-12,65.739998,67.559998,64.190002,67.239998,46.889484,5383859
2011-07-13,67.580002,70.290001,67.559998,70.180000,48.939678,3597249
2011-07-14,69.639999,71.750000,69.559998,71.000000,49.511509,3657786
2011-07-15,70.750000,72.739998,70.440002,72.669998,50.676071,3756090
2011-07-18,72.269997,72.650002,70.940002,71.110001,49.588215,2262233
2011-07-19,71.949997,72.519997,71.239998,72.000000,50.208851,1712031
2011-07-20,72.489998,72.489998,71.120003,71.949997,50.173985,1865206
2011-07-21,72.389999,72.570000,70.339996,71.190002,49.644001,2878589
2011-07-22,71.940002,71.940002,70.620003,71.580002,49.915970,1644125
2011-07-25,71.220001,73.680000,70.919998,73.519997,51.268818,2432193
2011-07-26,73.769997,73.849998,71.570000,72.190002,50.341343,2356886
2011-07-27,71.580002,72.849998,70.320000,70.699997,49.302296,3332609
2011-07-28,70.000000,70.870003,68.000000,70.250000,48.988491,3278654
2011-07-29,69.260002,70.720001,68.699997,69.820000,48.688633,2231679
2011-08-01,71.599998,71.760002,67.510002,67.709999,47.217239,2824591
2011-08-02,67.800003,69.300003,65.790001,65.970001,46.003857,4547803
2011-08-03,65.000000,66.889999,64.410004,65.550003,45.710976,4093606
2011-08-04,66.779999,66.779999,61.220001,61.270000,42.726337,5965142
2011-08-05,59.130001,63.720001,58.599998,60.480000,42.175430,6102743
2011-08-08,59.349998,61.270000,54.509998,55.139999,38.451614,7467791
2011-08-09,55.590000,58.770000,51.709999,58.630001,40.885345,9731294
2011-08-10,60.590000,61.590000,54.630001,55.619999,38.786331,7388724
2011-08-11,57.169998,57.900002,54.349998,57.660000,40.208923,5738880
2011-08-12,57.570000,59.709999,56.090000,59.340000,41.380463,4424046
2011-08-15,60.000000,60.680000,59.090000,59.310001,41.359543,2643815
2011-08-16,58.520000,59.099998,56.799999,58.869999,41.052711,3086059
2011-08-17,58.349998,59.900002,57.730000,58.759998,40.975998,2430044
2011-08-18,57.810001,58.290001,53.279999,54.150002,37.761242,5909122
2011-08-19,53.130001,53.990002,50.570000,52.299999,36.471149,7542802
2011-08-22,50.330002,52.439999,49.834999,50.090000,34.930019,5743470
2011-08-23,50.970001,52.490002,50.200001,51.369999,35.822620,4907408
2011-08-24,52.500000,54.450001,51.099998,53.570000,37.356777,4400397
2011-08-25,54.290001,55.560001,52.869999,53.820000,37.531120,5235590
2011-08-26,53.480000,54.430000,52.160000,54.049999,37.691505,3312430
2011-08-29,55.230000,55.340000,53.490002,54.410000,37.942547,2340070
2011-08-30,55.430000,55.430000,53.400002,54.250000,37.830975,2713792
2011-08-31,54.480000,56.869999,54.389999,56.349998,39.295395,4129537
2011-09-01,56.500000,57.660000,54.720001,56.900002,39.678936,4086319
2011-09-02,55.750000,55.900002,53.720001,54.220001,37.810055,3240227
2011-09-05,52.799999,54.009998,50.200001,50.869999,35.473946,4449885
2011-09-06,50.930000,51.959999,49.855000,50.660000,35.327507,4123690
2011-09-07,52.150002,53.930000,52.000000,53.709999,37.454411,3630093
2011-09-08,53.959999,54.400002,52.049999,53.299999,37.168491,3012612
2011-09-09,53.000000,53.849998,51.410000,51.689999,36.045769,3903642
2011-09-12,50.099998,51.240002,49.035000,50.900002,35.494865,4288358
2011-09-13,52.080002,52.750000,50.060001,51.950001,36.227077,3931718
2011-09-14,51.380001,55.349998,51.099998,55.070000,38.402798,5200929
2011-09-15,55.799999,57.480000,55.049999,56.520000,39.413952,4777026
2011-09-16,57.250000,57.500000,56.220001,57.180000,39.874191,7887509
2011-09-19,55.799999,57.779999,55.520000,56.200001,39.190800,3224595
2011-09-20,55.900002,57.970001,55.560001,57.639999,40.194977,2641362
2011-09-21,57.730000,57.770000,55.669998,56.090000,39.114094,2385333
2011-09-22,54.099998,54.380001,52.049999,52.990002,36.952320,5021351
2011-09-23,53.500000,53.700001,49.945000,52.180000,36.387470,5207533
2011-09-26,51.450001,51.610001,49.730000,50.799999,35.425129,5306710
2011-09-27,53.209999,54.230000,51.910000,53.950001,37.621769,4113166
2011-09-28,53.220001,54.840000,52.730000,53.250000,37.133629,2722945
2011-09-29,52.820000,54.209999,52.230000,52.750000,36.784958,3213371
2011-09-30,51.520000,51.599998,48.650002,49.965000,34.842854,7201518
2011-10-04,46.330002,46.500000,43.490002,45.040001,31.408424,7053889
2011-10-05,46.279999,47.404999,45.119999,47.395000,33.050674,4541747
2011-10-06,48.049999,49.470001,47.330002,48.904999,34.103668,4607270
2011-10-07,49.125000,51.099998,48.395000,50.889999,35.487892,4290206
2011-10-10,51.500000,53.480000,49.814999,52.990002,36.952320,3381225
2011-10-11,52.709999,53.980000,51.939999,53.750000,37.482296,2918576
2011-10-12,53.500000,55.450001,52.810001,54.910000,38.291218,3217130
2011-10-13,54.709999,55.650002,53.540001,54.820000,38.228462,3265116
2011-10-14,55.090000,57.169998,54.560001,56.439999,39.358158,3183197
2011-10-17,57.220001,58.080002,53.840000,54.500000,38.005314,4019764
2011-10-18,53.259998,55.650002,52.090000,55.080002,38.409775,3980826
2011-10-19,55.590000,55.959999,54.090000,55.009998,38.360954,2307509
2011-10-20,53.919998,55.990002,53.799999,54.110001,37.733345,2983797
2011-10-21,54.400002,57.400002,53.669998,57.189999,39.881168,3832887
2011-10-24,57.849998,58.439999,56.540001,57.880001,40.362335,2710174
2011-10-25,57.470001,59.669998,57.189999,57.799999,40.306545,3103470
2011-10-26,57.720001,59.599998,57.150002,57.810001,40.313522,2602385
2011-10-27,60.000000,61.060001,59.029999,61.060001,42.579899,4088061
2011-10-28,61.660000,62.470001,60.860001,61.810001,43.102905,3330207
2011-10-31,61.400002,61.400002,59.060001,59.060001,41.185207,2617454
2011-11-01,57.250000,57.419998,55.270000,56.580002,39.455791,4415084
2011-11-02,57.360001,58.270000,56.169998,57.970001,40.425098,2678096
2011-11-03,57.000000,61.160000,56.680000,60.610001,42.266090,5618806
2011-11-04,61.099998,61.150002,57.700001,57.860001,40.348392,2884576
2011-11-07,57.500000,59.509998,56.509998,58.130001,40.536682,2675624
2011-11-08,58.160000,60.290001,57.900002,58.419998,40.738907,2794669
2011-11-09,59.200001,59.720001,55.500000,56.840000,39.637096,3655191
2011-11-10,56.700001,58.580002,55.830002,57.610001,40.174057,2985140
2011-11-11,57.980000,58.849998,56.700001,58.730000,40.955078,2210002
2011-11-14,59.150002,59.200001,57.360001,58.160000,40.557590,1893280
2011-11-15,57.599998,58.500000,56.590000,57.549999,40.132217,2189465
2011-11-16,57.169998,58.080002,55.119999,55.709999,38.849094,3419133
2011-11-17,55.410000,55.959999,54.270000,54.490002,37.998333,3323821
2011-11-18,53.919998,55.090000,53.380001,53.549999,37.342834,3008101
2011-11-21,53.349998,53.389999,51.020000,51.330002,35.794727,3224065
2011-11-22,51.799999,52.470001,50.709999,50.840000,35.453026,2623140
2011-11-23,50.250000,51.070000,49.299999,49.299999,34.379112,3237708
2011-11-24,49.799999,51.259998,49.500000,49.779999,34.713844,2747566
2011-11-25,49.744999,50.490002,48.520000,50.320000,35.090405,2701335
2011-11-28,51.049999,53.459999,50.869999,52.939999,36.917454,3318297
2011-11-29,52.799999,53.320000,51.919998,52.919998,36.903500,2685605
2011-11-30,52.470001,56.380001,51.610001,55.980000,39.037380,5352345
2011-12-01,55.630001,56.500000,55.099998,55.180000,38.479504,2842405
2011-12-02,55.840000,57.410000,55.450001,55.610001,38.779362,2684393
2011-12-05,56.349998,56.570000,55.570000,56.209999,39.197773,2528174
2011-12-06,55.590000,56.869999,55.200001,56.070000,39.100140,2224773
2011-12-07,56.860001,57.400002,54.740002,55.669998,38.821209,2091769
2011-12-08,56.080002,56.209999,53.380001,53.610001,37.384678,2860961
2011-12-09,53.099998,54.799999,52.860001,53.799999,37.517170,2805392
2011-12-12,53.570000,53.900002,52.480000,52.520000,36.624569,2272070
2011-12-13,52.880001,53.790001,52.119999,52.950001,36.924431,2487656
2011-12-14,52.430000,52.470001,50.189999,50.250000,35.041592,4538410
2011-12-15,50.650002,51.650002,50.240002,50.740002,35.383289,3100241
2011-12-16,50.889999,51.099998,49.900002,49.990002,34.860279,5251479
2011-12-19,49.599998,51.560001,49.419998,50.070000,34.916073,3241872
2011-12-20,50.150002,52.680000,50.049999,52.220001,36.415367,2321189
2011-12-21,53.000000,53.900002,52.180000,52.529999,36.631542,1919814
2011-12-22,52.669998,53.459999,52.220001,52.740002,36.777981,1347793
2011-12-23,53.369999,53.369999,52.310001,52.500000,36.610619,810657
2011-12-27,52.759998,53.299999,52.700001,52.820000,36.833771,570044
2011-12-28,52.770000,52.770000,51.009998,51.099998,35.634338,1280047
2011-12-29,51.270000,51.450001,50.610001,51.360001,35.815647,990264
2011-12-30,51.220001,51.759998,50.799999,51.759998,36.094582,749416
2012-01-02,51.840000,53.459999,51.450001,53.160000,37.070869,1620355
2012-01-03,53.750000,55.580002,53.689999,55.290001,38.556210,2679672
2012-01-04,55.009998,56.450001,54.570000,55.869999,38.960674,2132005
2012-01-05,56.049999,56.570000,54.560001,56.150002,39.155930,2723050
2012-01-06,56.130001,56.580002,55.049999,55.549999,38.737522,1911346
2012-01-09,56.000000,57.540001,55.610001,56.840000,39.637096,3087412
2012-01-10,57.810001,59.380001,57.610001,58.720001,40.948109,2949987
2012-01-11,58.700001,59.290001,58.380001,58.930000,41.094547,2035241
2012-01-12,58.990002,60.310001,58.450001,59.400002,41.422302,2061301
2012-01-13,60.049999,60.169998,56.830002,58.450001,40.759827,2958139
2012-01-16,58.400002,60.070000,58.049999,59.959999,41.812813,2000149
2012-01-17,61.470001,62.130001,61.189999,62.040001,43.263294,3547504
2012-01-18,61.799999,62.299999,60.880001,62.230000,43.395786,3030372
2012-01-19,62.450001,63.189999,61.730000,62.959999,43.904846,2860549
2012-01-20,62.959999,64.080002,62.369999,63.590000,44.344177,3275573
2012-01-23,63.410000,64.180000,62.650002,63.880001,44.546406,2283960
2012-01-24,63.439999,64.099998,62.570000,63.500000,44.281414,2224542
2012-01-25,63.770000,63.790001,62.320000,63.590000,44.344177,1791303
2012-01-26,63.910000,65.699997,63.500000,65.400002,45.606369,2907762
2012-01-27,64.980003,66.320000,64.239998,64.599998,45.048496,2456825
2012-01-30,63.790001,64.989998,63.720001,64.550003,45.013634,1962533
2012-01-31,65.080002,66.500000,65.050003,65.389999,45.599396,2551733
2012-02-01,65.129997,68.080002,65.129997,67.989998,47.412495,3664839
2012-02-02,68.239998,68.570000,67.110001,68.000000,47.419472,2580196
2012-02-03,67.750000,70.000000,67.500000,69.980003,48.800209,2821086
2012-02-06,69.769997,70.760002,69.260002,70.760002,49.344143,2037744
2012-02-07,71.290001,71.480003,68.370003,69.360001,48.367851,3268653
2012-02-08,69.690002,70.139999,68.730003,69.000000,48.116814,2939786
2012-02-09,69.669998,72.620003,69.400002,71.540001,49.888073,4317421
2012-02-10,71.000000,71.919998,69.489998,69.870003,48.723503,2645764
2012-02-13,70.500000,71.190002,70.080002,70.559998,49.204670,1628428
2012-02-14,70.139999,71.080002,69.279999,70.019997,48.828106,2122166
2012-02-15,70.650002,71.230003,70.000000,70.230003,48.974552,2379308
2012-02-16,69.199997,70.500000,68.639999,70.400002,49.093094,2670820
2012-02-17,71.169998,72.040001,70.650002,71.980003,50.194897,2790675
2012-02-20,72.360001,72.660004,71.620003,72.239998,50.376209,1493392
2012-02-21,72.199997,72.599998,71.540001,71.900002,50.139122,1701197
2012-02-22,71.980003,72.440002,70.419998,70.949997,49.476635,2674911
2012-02-23,70.680000,71.550003,68.629997,69.889999,48.737450,2664599
2012-02-24,70.239998,70.940002,69.400002,70.320000,49.037319,2104477
2012-02-27,69.519997,69.599998,67.669998,69.040001,48.144714,3066474
2012-02-28,69.400002,70.150002,68.849998,69.879997,48.730476,2164189
2012-02-29,70.470001,70.720001,69.050003,69.430000,48.416676,2137769
2012-03-01,69.360001,71.489998,68.610001,71.489998,49.853207,2776963
2012-03-02,71.750000,71.769997,70.419998,70.610001,49.239536,1795326
2012-03-05,69.900002,71.230003,69.209999,70.629997,49.253483,2288057
2012-03-06,70.169998,70.169998,67.019997,67.019997,46.736069,3974467
2012-03-07,66.989998,68.320000,66.519997,68.269997,47.607750,2582683
2012-03-08,68.669998,70.720001,67.709999,69.199997,48.256283,6874578
2012-03-09,69.160004,70.849998,68.580002,70.500000,49.162834,2497897
2012-03-12,70.400002,71.459999,69.970001,71.050003,49.546379,2520748
2012-03-13,71.500000,71.589996,69.680000,70.739998,49.330196,3957259
2012-03-14,71.029999,73.739998,70.129997,73.449997,51.220001,4542967
2012-03-15,73.449997,73.889999,72.459999,73.760002,51.436184,2388616
2012-03-16,73.900002,73.949997,72.669998,73.019997,50.920143,4832557
2012-03-19,72.349998,72.500000,71.209999,71.839996,50.097275,2439894
2012-03-20,69.699997,70.000000,67.949997,68.220001,47.572887,5613118
2012-03-21,68.800003,69.449997,67.940002,68.809998,47.984322,2693984
2012-03-22,68.699997,69.199997,67.080002,67.610001,47.147503,2703704
2012-03-23,67.550003,68.099998,66.440002,67.900002,47.349739,2372924
2012-03-26,68.190002,69.430000,67.199997,68.669998,47.886688,2160832
2012-03-27,69.199997,69.339996,68.400002,68.449997,47.733273,1808313
2012-03-28,68.080002,68.550003,67.010002,67.220001,46.875542,2202779
2012-03-29,67.019997,67.339996,65.669998,65.830002,45.906231,3075223
2012-03-30,66.430000,68.230003,66.199997,67.430000,47.021984,3198455
2012-04-02,68.379997,69.209999,67.410004,69.209999,48.263264,3238087
2012-04-03,69.209999,69.209999,67.989998,67.989998,47.412495,2089514
2012-04-04,67.500000,67.800003,66.209999,66.559998,46.415291,2904477
2012-04-05,66.800003,67.089996,65.440002,66.779999,46.568707,2584787
2012-04-10,65.699997,66.529999,65.080002,65.080002,45.383224,2751649
2012-04-11,65.150002,67.220001,65.080002,66.709999,46.519894,3117808
2012-04-12,67.349998,69.089996,67.260002,68.650002,47.872746,3676956
2012-04-13,68.930000,68.930000,67.000000,67.500000,47.070793,2655072
2012-04-16,66.900002,69.489998,66.800003,68.709999,47.914589,2757322
2012-04-17,68.510002,70.000000,67.919998,70.000000,48.814159,2503480
2012-04-18,70.459999,70.500000,68.820000,69.440002,48.423649,2314609
2012-04-19,69.790001,70.250000,68.250000,68.320000,47.642620,2865183
2012-04-20,68.410004,69.970001,67.820000,69.839996,48.702587,2618937
2012-04-23,68.800003,68.839996,66.400002,67.000000,46.722130,2617648
2012-04-24,67.300003,68.110001,66.970001,67.599998,47.140530,1937241
2012-04-25,67.949997,70.080002,67.830002,69.680000,48.591007,2337231
2012-04-26,69.629997,71.440002,69.300003,71.250000,49.685833,3749825
2012-04-27,70.800003,72.500000,70.510002,72.129997,50.299503,2623097
2012-04-30,72.309998,72.669998,71.610001,71.809998,50.076351,1892410
2012-05-02,72.639999,72.910004,70.290001,71.070000,49.560318,2681607
2012-05-03,71.809998,73.949997,71.110001,71.680000,49.985699,5130666
2012-05-04,71.620003,71.860001,68.730003,68.989998,48.109837,2956169
2012-05-07,67.099998,70.250000,66.889999,70.050003,48.849033,2454028
2012-05-08,69.300003,69.730003,66.879997,67.349998,46.966194,2917030
2012-05-09,67.800003,68.500000,66.360001,67.699997,47.210262,2938800
2012-05-10,68.099998,68.279999,65.900002,66.239998,46.192139,4070960
2012-05-11,65.820000,67.599998,65.510002,67.599998,47.140530,2729961
2012-05-14,67.230003,67.349998,65.910004,66.440002,46.331619,2222874
2012-05-15,66.949997,67.300003,65.500000,66.169998,46.143333,2965273
2012-05-16,65.309998,67.160004,64.570000,66.529999,46.394375,4103589
2012-05-17,64.800003,64.879997,62.369999,62.730000,45.310902,2629253
2012-05-18,61.810001,62.240002,61.020000,61.310001,44.285210,4288518
2012-05-21,61.480000,62.660000,61.389999,61.770000,44.617477,2362798
2012-05-22,62.770000,63.759998,62.480000,63.430000,45.816521,2880567
2012-05-23,62.709999,62.830002,61.529999,61.810001,44.646370,2670776
2012-05-24,62.439999,62.580002,61.250000,61.980000,44.769161,2459775
2012-05-25,62.009998,62.619999,61.400002,61.900002,44.711380,1634898
2012-05-28,62.439999,63.419998,62.020000,62.279999,44.985855,1201981
2012-05-29,63.130001,64.790001,62.980000,64.000000,46.228237,2426478
2012-05-30,63.610001,63.740002,61.660000,62.009998,44.790825,2858769
2012-05-31,62.099998,62.880001,60.599998,61.099998,44.133518,3012985
